name,psnr,ssim
L0_0fb5092c2e46fcc1c2b797e50d0ee583_gaussian_26.55_out.png,20.509464676755663,0.7719877183771106
L0_214422c3830aaf7657442fdab0ba4968_gaussian_27.81_out.png,22.575911075885436,0.7500618076289908
L0_21548dd75e7313130edf27956cf71222_gaussian_27.77_out.png,22.426503348553254,0.7627772860190033
L0_30bb5b4598e0ab8a0795eac13ab62bd8_gaussian_27.86_out.png,21.579006912848048,0.7785646189485942
L0_311a35b988dcbd586108ecdf3b8cefa6_gaussian_27.60_out.png,21.855054324516768,0.7626224286576461
L0_388b38a8ea05fe41f3f165b9cc61a880_gaussian_26.74_out.png,20.95294500716097,0.795511828945823
L0_44ae03e5bcaa93df66503adc901250da_gaussian_27.73_out.png,22.418710698234705,0.7493955216053472
L0_5844039aa3471b0034fbe909c6f5ea28_gaussian_27.45_out.png,21.587573902440727,0.7236676204328505
L0_5d5e9b4c8c55171ffe745765d259aeb5_gaussian_27.29_out.png,21.632163919294698,0.7025496871090156
L0_6579407de7e7a57b93c98291f1d3f478_gaussian_26.87_out.png,21.269250911955027,0.6719816246235452
L0_7333ded956b39296bbf8379c39d70682_gaussian_26.82_out.png,21.121167622939158,0.7737377031436619
L0_a1992c8aa586c8387e6d1b3c5399da43_gaussian_26.71_out.png,20.805057002818703,0.7838292499385354
L1_07d53cd6e4c4a933aa72e1c6841e13ee_gaussian_27.73_out.png,24.917501281991946,0.9251740443627413
L1_11ba17874a364ec8a6d4a21617e2b977_gaussian_28.22_out.png,25.37038328767607,0.8847031870293114
L1_32d58256f5c1e94385f428c790d7becd_gaussian_28.29_out.png,25.388395728039036,0.7367738449239857
L1_5332c85073a5e9a1d2de42365cb931a6_gaussian_27.32_out.png,23.803483896251187,0.502335950119872
L1_6752592130f4c4cb20404b05fe21eedc_gaussian_28.11_out.png,25.790715563297226,0.9529509661188688
L1_6c5e28da719cf24ca32c1af99683a78a_gaussian_26.86_out.png,23.027275518654072,0.5483048212204864
L1_73430e19a56613ba636d632f6718f9e4_gaussian_27.08_out.png,24.06985890815285,0.5044316356334768
L1_88cbfdd3ca787695e4dac42c3113224d_gaussian_28.25_out.png,26.770048262983796,0.963520480549962
L1_8afc3c47e1dc0b638ae402d816c626e7_gaussian_27.10_out.png,22.907953807073206,0.5807406279436443
L1_b25a08781648ca4b1083cbfc3ad3ede2_gaussian_27.85_out.png,23.502985567017962,0.9321436542352396
L1_b3db42bb71896838633790764de72928_gaussian_27.57_out.png,25.213790753706213,0.9290071996118042
L1_b68be94052c442a7add7b10db4dff769_gaussian_26.52_out.png,22.756521672209008,0.5019739990651845
L1_c254947b235905d03a668d16d1c45668_gaussian_27.23_out.png,25.8547412808803,0.6889926230451263
L1_cd6d8c1e55a81179f906a75b92ca8cba_gaussian_25.96_out.png,23.024271978527977,0.8444517961401641
L1_da7cd61b59a9f6e513141d88c39e28ac_gaussian_27.70_out.png,25.286947060002625,0.8764259869623171
L2_09b0f17430566d16da937458a4d163a9_gaussian_26.74_out.png,22.394814350472654,0.8338529984317375
L2_0b1f93a66062585a4aa7e2d713482351_gaussian_27.37_out.png,24.271938519110734,0.4463550530015126
L2_1894e1542821649d7677ddb805fd091d_gaussian_28.10_out.png,23.39997217919214,0.8609162038196361
L2_20113e1ecb0a03825874dbefe1253a68_gaussian_27.18_out.png,23.218500598112463,0.46822484466898506
L2_235d6605d99cd4d48b52235a66209ec5_gaussian_27.33_out.png,23.11358693330802,0.5185226970183079
L2_303bd078dd5e941415c4090c041cf213_gaussian_27.38_out.png,23.265327485316845,0.4820763017306124
L2_38d2abe9646648c14a9a90ebf832b2d6_gaussian_27.33_out.png,24.17972918757693,0.5724675318323394
L2_4843222f14a90ececd791e5e682fd8e2_gaussian_26.77_out.png,22.71435175985232,0.8280414985826385
L2_6be36c2861d55b9503b79f732d94cd3d_gaussian_27.17_out.png,23.092601230454598,0.49522453293193897
L2_6f24257129ef194f295e4d138a14551c_gaussian_27.82_out.png,24.51670713756159,0.47394324260455034
L2_845ed4ca259f01bca8e93e3f527e408c_gaussian_27.35_out.png,23.394224528047218,0.6944086965951061
L2_8c40e7556cd9e9c9a3372b57693e40b9_gaussian_27.75_out.png,24.261887134111355,0.4495514165889669
L2_9b4a660b4e9054e3e46db802390b9948_gaussian_27.62_out.png,24.668243665482873,0.4731424037298344
L2_9ec96c5a65980f53282ba0aaee7501c4_gaussian_26.97_out.png,20.20373018712352,0.8110733143242994
